pitch_type,game_date,player_name,events,description,stand,p_throws,home_team,away_team,bb_type,balls,strikes,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle
SL,2026-08-07,"Contreras, William",field_out,hit_into_play,R,R,MIL,MIN,ground_ball,3,1,1,3,15,104.1,-9
SI,2026-08-02,"Edman, Tommy",field_out,hit_into_play,R,L,LAD,BOS,ground_ball,1,0,2,5,15,106.1,-9
FC,2026-08-02,"Polanco, Jorge",field_out,hit_into_play,L,R,NYM,MIA,ground_ball,2,1,1,5,15,96.9,-6
FF,2026-08-08,"Lee, Jung Hoo",field_out,hit_into_play,L,R,SF,DET,ground_ball,2,1,0,4,15,95.4,-11
FF,2026-08-04,"Olson, Matt",field_out,hit_into_play,L,R,ATL,MIA,ground_ball,3,2,0,4,15,104.7,-8
SI,2026-08-08,"De La Cruz, Bryan",field_out,hit_into_play,R,R,PHI,TOR,ground_ball,2,0,2,6,15,103.5,-9
SI,2026-08-03,"Hernández, Teoscar",grounded_into_double_play,hit_into_play,R,R,CHC,LAD,ground_ball,3,1,0,9,15,98.7,-10
FF,2026-08-09,"Fermín, José",field_out,hit_into_play,R,R,STL,COL,ground_ball,1,1,1,6,15,96.4,-10
SI,2026-08-09,"Ballesteros, Moisés",field_out,hit_into_play,L,R,MIA,LAA,ground_ball,1,1,2,1,14,106.7,-9
FF,2026-08-04,"Rumfield, TJ",field_out,hit_into_play,L,R,COL,TB,ground_ball,0,1,0,2,14,96.7,-12
SI,2026-08-07,"Caminero, Junior",grounded_into_double_play,hit_into_play,R,L,SEA,TB,ground_ball,1,2,0,8,14,116.4,-9
SL,2026-08-04,"France, Ty",field_out,hit_into_play,R,R,AZ,SD,ground_ball,2,2,2,6,14,100.7,-8
SI,2026-08-02,"Kreidler, Ryan",field_error,hit_into_play,R,R,SEA,MIN,ground_ball,0,1,0,8,14,101.5,-9
SI,2026-08-04,"Tawa, Tim",force_out,hit_into_play,R,R,AZ,SD,ground_ball,1,1,1,7,14,105.1,-9
FF,2026-08-04,"Yoshida, Masataka",field_out,hit_into_play,L,R,BOS,CWS,ground_ball,3,1,2,5,14,99.9,-9
CU,2026-08-04,"Young, Jared",field_out,hit_into_play,L,R,CLE,NYM,ground_ball,0,2,1,6,14,97.6,-8
SL,2026-08-04,"Contreras, William",single,hit_into_play,R,R,MIL,PIT,ground_ball,0,2,2,3,14,104.4,-7
FF,2026-08-08,"Marte, Ketel",field_out,hit_into_play,L,R,AZ,LAD,ground_ball,0,0,0,8,13,97.5,-13
FF,2026-08-04,"Basabe, Osleivis",field_out,hit_into_play,R,L,TEX,SF,ground_ball,2,0,0,5,13,106.2,-10
FF,2026-08-04,"Mitchell, Garrett",force_out,hit_into_play,L,R,MIL,PIT,ground_ball,0,0,1,1,13,107.1,-11
KC,2026-08-04,"Witt Jr., Bobby",single,hit_into_play,R,R,KC,MIN,ground_ball,0,1,1,1,13,108,-9
CH,2026-08-04,"Carroll, Corbin",field_out,hit_into_play,L,R,AZ,SD,ground_ball,2,2,0,1,13,97.1,-7
SI,2026-08-09,"Herrera, Iván",force_out,hit_into_play,R,R,STL,COL,ground_ball,0,0,2,4,13,104.7,-10
SL,2026-08-08,"Baldwin, Drake",field_out,hit_into_play,L,L,NYY,ATL,ground_ball,0,1,0,8,13,102,-9
SL,2026-08-05,"Duran, Ezequiel",grounded_into_double_play,hit_into_play,R,R,TEX,SF,ground_ball,1,1,1,4,13,100.2,-11
SI,2026-08-04,"Keaschall, Luke",field_out,hit_into_play,R,R,KC,MIN,ground_ball,3,2,2,4,13,96.1,-8
FF,2026-08-05,"Collins, Isaac",single,hit_into_play,L,R,KC,MIN,ground_ball,1,0,0,5,13,103,-10
SL,2026-08-02,"Herrera, Iván",field_out,hit_into_play,R,R,TOR,STL,ground_ball,1,2,1,4,13,98.9,-6
SI,2026-08-03,"Tawa, Tim",single,hit_into_play,R,L,AZ,SD,ground_ball,3,2,1,8,13,98.8,-10
FF,2026-08-03,"Caminero, Junior",fielders_choice,hit_into_play,R,R,COL,TB,ground_ball,1,2,0,7,13,98.6,-9
FF,2026-08-04,"Edman, Tommy",field_out,hit_into_play,L,R,CHC,LAD,ground_ball,0,1,0,8,13,95,-9
SI,2026-08-02,"Church, Nathan",field_out,hit_into_play,L,R,TOR,STL,ground_ball,0,0,2,7,13,100.1,-7
SI,2026-08-09,"Duran, Ezequiel",field_out,hit_into_play,R,R,TEX,BAL,ground_ball,0,0,0,7,13,102.4,-7
FF,2026-08-06,"Yoshida, Masataka",single,hit_into_play,L,R,BOS,CWS,ground_ball,0,0,1,4,12,95.2,-10
FC,2026-08-06,"Witt Jr., Bobby",field_out,hit_into_play,R,R,KC,MIN,ground_ball,3,2,1,8,12,95.1,-9
SI,2026-08-02,"Clemens, Kody",single,hit_into_play,L,L,SEA,MIN,ground_ball,2,2,1,8,12,99.9,-12
SL,2026-08-07,"Bogaerts, Xander",field_out,hit_into_play,R,L,SD,HOU,ground_ball,0,1,0,7,11,95.9,-8
ST,2026-08-02,"Jarvis, Jim",field_error,hit_into_play,L,R,ATL,WSH,ground_ball,0,0,1,5,11,100.1,-10
SI,2026-08-07,"Heim, Jonah",field_out,hit_into_play,R,L,BOS,ATH,ground_ball,0,1,0,7,11,96.8,-11
FC,2026-08-03,"Aranda, Jonathan",single,hit_into_play,L,R,COL,TB,ground_ball,2,1,1,1,11,101.9,-11
SL,2026-08-08,"Yelich, Christian",field_out,hit_into_play,L,R,MIL,MIN,ground_ball,1,1,1,8,11,97.7,-12
FF,2026-08-07,"Devers, Rafael",field_out,hit_into_play,L,R,SF,DET,ground_ball,1,2,1,5,11,97.9,-13
SI,2026-08-06,"Urías, Luis",grounded_into_double_play,hit_into_play,R,L,CHC,TOR,ground_ball,0,0,0,2,11,100.7,-10
SV,2026-08-08,"Cronenworth, Jake",field_out,hit_into_play,L,R,SD,HOU,ground_ball,0,1,0,5,10,95.5,-10
SL,2026-08-02,"DeLuca, Jonny",field_out,hit_into_play,R,R,TB,CWS,ground_ball,0,0,2,8,10,100.1,-12
SL,2026-08-04,"Langford, Wyatt",field_out,hit_into_play,R,R,TEX,SF,ground_ball,2,2,1,5,10,96.1,-13
SI,2026-08-09,"Karros, Kyle",field_out,hit_into_play,R,R,STL,COL,ground_ball,0,0,1,6,10,100.9,-13
CH,2026-08-07,"Devers, Rafael",field_out,hit_into_play,L,L,SF,DET,ground_ball,2,2,0,8,10,99.9,-16
FF,2026-08-07,"Hamilton, David",single,hit_into_play,L,R,MIL,MIN,ground_ball,1,2,0,5,10,99.7,-15
FF,2026-08-02,"Caglianone, Jac",field_out,hit_into_play,L,L,COL,KC,ground_ball,0,0,0,9,10,101.9,-12
FF,2026-08-04,"Lukes, Nathan",field_out,hit_into_play,L,R,HOU,TOR,ground_ball,2,2,1,5,10,98.2,-16
SI,2026-08-09,"Mitchell, Garrett",field_out,hit_into_play,L,L,MIL,MIN,ground_ball,1,2,0,8,10,103.4,-12
SI,2026-08-08,"Duran, Ezequiel",grounded_into_double_play,hit_into_play,R,R,TEX,BAL,ground_ball,1,2,0,4,10,101.2,-12
FF,2026-08-05,"Feduccia, Hunter",field_out,hit_into_play,L,L,CHC,LAD,ground_ball,1,1,2,4,10,96,-17
FF,2026-08-02,"Bohm, Alec",force_out,hit_into_play,R,R,BAL,PHI,ground_ball,0,0,2,6,9,95.3,-11
SI,2026-08-04,"Bolte, Henry",single,hit_into_play,R,R,CIN,ATH,ground_ball,0,1,1,5,9,103.1,-16
SI,2026-08-07,"Bogaerts, Xander",field_out,hit_into_play,R,L,SD,HOU,ground_ball,3,1,0,9,9,100.7,-15
CU,2026-08-05,"Mitchell, Garrett",field_out,hit_into_play,L,R,MIL,PIT,ground_ball,2,2,0,6,9,101.7,-12
ST,2026-08-04,"Butler, Lawrence",field_error,hit_into_play,L,L,CIN,ATH,ground_ball,2,2,2,7,9,97.3,-17
SL,2026-08-07,"Díaz, Yandy",field_out,hit_into_play,R,R,SEA,TB,ground_ball,0,0,1,3,9,107.1,-12
SI,2026-08-07,"Betts, Mookie",field_out,hit_into_play,R,L,AZ,LAD,ground_ball,1,1,2,8,9,96.1,-12
SI,2026-08-04,"Heim, Jonah",field_out,hit_into_play,L,R,CIN,ATH,ground_ball,2,2,0,6,9,96.2,-15
SI,2026-08-08,"Alvarez, Yordan",field_error,hit_into_play,L,L,SD,HOU,ground_ball,0,0,1,8,9,96,-18
CH,2026-08-04,"Yelich, Christian",field_out,hit_into_play,L,R,MIL,PIT,ground_ball,0,2,2,3,9,98.7,-12
SI,2026-08-08,"Jensen, Carter",field_out,hit_into_play,L,R,KC,CHC,ground_ball,2,1,0,3,9,98.9,-15
ST,2026-08-05,"Diaz, Yainer",field_out,hit_into_play,R,R,HOU,TOR,ground_ball,0,0,2,3,9,95.1,-15
SL,2026-08-02,"Varsho, Daulton",field_out,hit_into_play,L,L,TOR,STL,ground_ball,0,1,0,6,8,98.2,-9
FC,2026-08-04,"Caminero, Junior",single,hit_into_play,R,R,COL,TB,ground_ball,1,1,2,11,8,110,-18
FF,2026-08-02,"Vargas, Ildemaro",field_out,hit_into_play,L,R,CLE,AZ,ground_ball,1,0,0,8,8,99.6,-17
FC,2026-08-05,"Rumfield, TJ",field_out,hit_into_play,L,L,COL,TB,ground_ball,0,0,0,9,8,110.2,-12
SI,2026-08-08,"Díaz, Yandy",field_out,hit_into_play,R,R,SEA,TB,ground_ball,3,2,1,5,8,99.5,-16
SI,2026-08-03,"Carter, Evan",field_out,hit_into_play,L,L,TEX,SF,ground_ball,2,1,2,8,8,97.9,-13
SI,2026-08-07,"Karros, Kyle",grounded_into_double_play,hit_into_play,R,R,STL,COL,ground_ball,2,1,0,9,8,101.1,-17
CH,2026-08-09,"Lara, Luis",field_out,hit_into_play,R,L,MIL,MIN,ground_ball,1,1,0,5,8,97,-14
CU,2026-08-04,"Benge, Carson",field_out,hit_into_play,L,L,CLE,NYM,ground_ball,0,0,1,3,8,96.1,-17
FF,2026-08-04,"Durbin, Caleb",single,hit_into_play,R,R,BOS,CWS,ground_ball,0,0,1,3,8,98.6,-11
SI,2026-08-09,"Butler, Lawrence",field_out,hit_into_play,L,R,BOS,ATH,ground_ball,0,0,1,4,8,105.8,-12
FC,2026-08-02,"Díaz, Yandy",field_out,hit_into_play,R,L,TB,CWS,ground_ball,3,2,2,5,8,100.9,-20
FF,2026-08-04,"Young, Jared",field_out,hit_into_play,L,L,CLE,NYM,ground_ball,1,1,0,4,8,102.1,-17
SI,2026-08-09,"Caminero, Junior",force_out,hit_into_play,R,R,SEA,TB,ground_ball,0,1,2,8,8,104.2,-15
FF,2026-08-05,"Herrera, Iván",field_out,hit_into_play,R,R,NYY,STL,ground_ball,1,2,0,4,8,105.4,-13
CH,2026-08-06,"Alvarez, Francisco",field_out,hit_into_play,R,R,CLE,NYM,ground_ball,0,1,1,9,8,98,-16
FF,2026-08-03,"Díaz, Yandy",field_out,hit_into_play,R,R,COL,TB,ground_ball,0,0,1,8,7,104.2,-14
SL,2026-08-06,"Jarvis, Jim",force_out,hit_into_play,L,R,ATL,MIA,ground_ball,0,0,1,6,7,96.7,-18
FF,2026-08-02,"Larnach, Trevor",single,hit_into_play,L,R,SEA,MIN,ground_ball,1,1,1,9,7,105.9,-17
CH,2026-08-09,"Cronenworth, Jake",field_out,hit_into_play,L,R,SD,HOU,ground_ball,0,1,2,6,7,98.8,-16
SI,2026-08-09,"Keaschall, Luke",force_out,hit_into_play,R,R,MIL,MIN,ground_ball,3,2,1,8,7,95.8,-11
ST,2026-08-03,"Burger, Jake",field_out,hit_into_play,R,R,TEX,SF,ground_ball,1,1,0,9,7,97.3,-22
SL,2026-08-06,"Nootbaar, Lars",field_out,hit_into_play,L,R,AZ,SD,ground_ball,3,2,2,1,7,98.5,-17
SI,2026-08-08,"Walton, Donovan",field_out,hit_into_play,L,L,BOS,ATH,ground_ball,0,2,2,8,7,96.7,-17
FF,2026-08-07,"Caminero, Junior",field_out,hit_into_play,R,R,SEA,TB,ground_ball,0,0,2,3,7,111.9,-18
SI,2026-08-05,"Caglianone, Jac",field_out,hit_into_play,L,R,KC,MIN,ground_ball,0,0,2,1,7,103.8,-21
SI,2026-08-06,"Rafaela, Ceddanne",grounded_into_double_play,hit_into_play,R,R,BOS,CWS,ground_ball,1,0,1,3,7,95.9,-17
SI,2026-08-03,"Walker, Jordan",single,hit_into_play,R,R,NYY,STL,ground_ball,2,1,0,7,7,100.5,-26
FF,2026-08-02,"Smith, Cam",single,hit_into_play,R,R,HOU,TEX,ground_ball,3,2,1,7,7,95.9,-22
SI,2026-08-02,"Aranda, Jonathan",field_error,hit_into_play,L,L,TB,CWS,ground_ball,0,0,1,1,7,96.6,-16
CH,2026-08-06,"Baldwin, Drake",field_out,hit_into_play,L,R,ATL,MIA,ground_ball,0,2,0,1,7,101.3,-14
CU,2026-08-06,"Dubón, Mauricio",single,hit_into_play,R,L,ATL,MIA,ground_ball,0,1,0,6,7,96,-10
SI,2026-08-02,"Lewis, Royce",single,hit_into_play,R,R,SEA,MIN,ground_ball,0,0,0,2,7,95.1,-22
FF,2026-08-02,"Herrera, Iván",field_out,hit_into_play,R,R,TOR,STL,ground_ball,1,0,0,2,7,97,-20
SL,2026-08-05,"Foscue, Justin",triple,hit_into_play,R,L,TEX,SF,ground_ball,2,2,2,3,7,95.9,-14
SI,2026-08-07,"Basabe, Osleivis",single,hit_into_play,R,R,SF,DET,ground_ball,0,1,1,6,7,102.4,-21
FF,2026-08-02,"Julien, Edouard",field_out,hit_into_play,L,R,COL,KC,ground_ball,0,0,1,7,6,100,-18
SI,2026-08-07,"Ohtani, Shohei",grounded_into_double_play,hit_into_play,L,L,AZ,LAD,ground_ball,1,0,1,7,6,95.4,-19
CH,2026-08-08,"Isbel, Kyle",field_out,hit_into_play,L,R,KC,CHC,ground_ball,3,2,2,8,6,97,-25
SI,2026-08-08,"Betts, Mookie",field_out,hit_into_play,R,R,AZ,LAD,ground_ball,0,2,1,2,6,97,-21
SL,2026-08-08,"Beavers, Dylan",grounded_into_double_play,hit_into_play,L,R,TEX,BAL,ground_ball,1,1,1,4,6,100.2,-17
SL,2026-08-03,"Caminero, Junior",grounded_into_double_play,hit_into_play,R,R,COL,TB,ground_ball,0,1,1,2,6,109.9,-25
FF,2026-08-07,"Burger, Jake",field_out,hit_into_play,R,R,TEX,BAL,ground_ball,1,0,2,7,6,98.3,-25
SI,2026-08-02,"Young, Jared",field_out,hit_into_play,L,R,NYM,MIA,ground_ball,3,1,2,4,6,102.3,-21
FF,2026-08-04,"DeLuca, Jonny",field_out,hit_into_play,R,R,COL,TB,ground_ball,0,0,2,8,6,102.7,-20
KC,2026-08-07,"Stott, Bryson",field_out,hit_into_play,L,R,PHI,TOR,ground_ball,1,2,2,2,6,98.7,-23
FF,2026-08-04,"Díaz, Yandy",single,hit_into_play,R,R,COL,TB,ground_ball,0,2,1,9,6,95.5,-26
SI,2026-08-09,"White, Tommy",field_out,hit_into_play,R,R,BOS,ATH,ground_ball,0,0,0,4,6,100.3,-17
CH,2026-08-02,"Williamson, Ben",force_out,hit_into_play,R,L,TB,CWS,ground_ball,1,1,2,6,6,98.4,-17
SI,2026-08-08,"Butler, Lawrence",field_out,hit_into_play,L,L,BOS,ATH,ground_ball,0,0,0,3,6,107.1,-22
CH,2026-08-06,"Isbel, Kyle",field_out,hit_into_play,L,R,KC,MIN,ground_ball,0,0,1,3,6,97.4,-19
ST,2026-08-02,"Benge, Carson",field_out,hit_into_play,L,R,NYM,MIA,ground_ball,0,2,1,8,6,96,-17
CH,2026-08-02,"Bolte, Henry",field_out,hit_into_play,R,R,ATH,DET,ground_ball,1,1,2,7,6,103.1,-16
FF,2026-08-05,"Nootbaar, Lars",force_out,hit_into_play,L,R,AZ,SD,ground_ball,0,1,2,2,6,97.2,-28
SI,2026-08-08,"Bogaerts, Xander",field_out,hit_into_play,R,R,SD,HOU,ground_ball,0,0,0,4,5,108.5,-26
CU,2026-08-02,"Aranda, Jonathan",field_out,hit_into_play,L,R,TB,CWS,ground_ball,0,0,2,7,5,95.1,-22
FF,2026-08-06,"Robert Jr., Luis",single,hit_into_play,R,R,CLE,NYM,ground_ball,2,2,0,8,5,105.2,-27
SL,2026-08-03,"Ortiz, Joey",field_out,hit_into_play,R,R,MIL,PIT,ground_ball,0,0,1,3,5,100.5,-18
SI,2026-08-06,"Peraza, Oswald",field_out,hit_into_play,R,L,BAL,LAA,ground_ball,1,1,2,6,5,106.9,-26
SI,2026-08-02,"Harris II, Michael",field_out,hit_into_play,L,R,ATL,WSH,ground_ball,0,0,0,2,5,104,-19
ST,2026-08-02,"Harris II, Michael",field_out,hit_into_play,L,R,ATL,WSH,ground_ball,3,1,1,6,5,108.8,-15
ST,2026-08-02,"Marte, Ketel",field_out,hit_into_play,L,R,CLE,AZ,ground_ball,2,1,0,9,5,105.2,-25
SI,2026-08-06,"Soderstrom, Tyler",field_out,hit_into_play,L,L,CIN,ATH,ground_ball,2,2,2,8,5,103.9,-27
SI,2026-08-08,"Guzman, Denzer",field_out,hit_into_play,R,R,MIA,LAA,ground_ball,0,1,0,5,5,109.9,-17
FF,2026-08-02,"Sheets, Gavin",single,hit_into_play,L,L,SD,SF,ground_ball,1,2,2,5,5,96.1,-29
FF,2026-08-04,"Lewis, Royce",single,hit_into_play,R,R,KC,MIN,ground_ball,2,0,1,8,5,106.3,-24
SI,2026-08-09,"White, Eli",single,hit_into_play,R,R,BOS,ATH,ground_ball,1,2,2,6,5,110.2,-24
CH,2026-08-04,"Walls, Taylor",grounded_into_double_play,hit_into_play,R,L,COL,TB,ground_ball,1,2,0,7,5,96.4,-23
SI,2026-08-02,"France, Ty",field_error,hit_into_play,R,R,SD,SF,ground_ball,0,0,0,3,5,100.7,-25
CH,2026-08-02,"Caminero, Junior",single,hit_into_play,R,L,TB,CWS,ground_ball,3,2,1,6,5,96.6,-19
FF,2026-08-07,"Winn, Masyn",field_out,hit_into_play,R,R,STL,COL,ground_ball,0,0,2,3,5,102.6,-24
SL,2026-08-07,"Mitchell, Garrett",field_out,hit_into_play,L,R,MIL,MIN,ground_ball,3,2,0,2,5,99.7,-27
FF,2026-08-03,"Herrera, Iván",field_out,hit_into_play,R,R,NYY,STL,ground_ball,1,1,1,8,5,105.8,-22
FC,2026-08-09,"Tucker, Kyle",field_out,hit_into_play,L,L,AZ,LAD,ground_ball,0,1,2,2,5,96.7,-20
SI,2026-08-04,"Machado, Manny",single,hit_into_play,R,R,AZ,SD,ground_ball,1,2,2,6,4,96.6,-24
SI,2026-08-07,"Harris II, Michael",field_out,hit_into_play,L,L,NYY,ATL,ground_ball,2,1,1,9,4,96.7,-24
SL,2026-08-07,"Carroll, Corbin",field_out,hit_into_play,L,L,AZ,LAD,ground_ball,1,2,1,8,4,95.6,-28
SI,2026-08-04,"Devers, Rafael",field_out,hit_into_play,L,L,TEX,SF,ground_ball,3,2,0,6,4,99.6,-22
SI,2026-08-06,"Baldwin, Drake",field_out,hit_into_play,L,L,ATL,MIA,ground_ball,2,2,1,8,4,96.2,-24
SL,2026-08-08,"Young, Jared",field_out,hit_into_play,L,R,PIT,NYM,ground_ball,3,1,0,2,4,97.1,-22
SL,2026-08-08,"Koss, Christian",field_out,hit_into_play,R,R,SF,DET,ground_ball,1,2,0,9,4,108.7,-19
KC,2026-08-05,"Diaz, Yainer",field_out,hit_into_play,R,R,HOU,TOR,ground_ball,2,2,0,9,4,97.2,-19
KC,2026-08-03,"Varsho, Daulton",force_out,hit_into_play,L,R,HOU,TOR,ground_ball,1,1,1,5,4,95.1,-28
FF,2026-08-05,"Bell, Josh",field_out,hit_into_play,L,R,KC,MIN,ground_ball,3,2,1,9,4,108.2,-27
SI,2026-08-06,"Harris II, Michael",field_out,hit_into_play,L,R,ATL,MIA,ground_ball,0,0,2,1,4,103.4,-25
FC,2026-08-09,"Diaz, Yainer",field_out,hit_into_play,R,R,SD,HOU,ground_ball,0,0,2,5,4,102.6,-29
FF,2026-08-06,"Duran, Jarren",field_error,hit_into_play,L,R,BOS,CWS,ground_ball,1,0,2,8,4,109.3,-25
FF,2026-08-05,"Ewing, A.J.",field_error,hit_into_play,L,R,CLE,NYM,ground_ball,0,1,2,9,4,103.6,-30
FF,2026-08-08,"Contreras, William",field_out,hit_into_play,R,R,MIL,MIN,ground_ball,3,2,1,5,4,100.8,-28
SI,2026-08-08,"Díaz, Yandy",field_out,hit_into_play,R,R,SEA,TB,ground_ball,1,0,0,1,4,96.4,-27
FC,2026-08-04,"Ewing, A.J.",field_out,hit_into_play,L,R,CLE,NYM,ground_ball,1,1,2,6,4,100.7,-29
CH,2026-08-02,"Alfonzo, Eliezer",field_out,hit_into_play,L,R,LAD,BOS,ground_ball,0,1,1,9,4,108.2,-25
FF,2026-08-04,"Mullins, Cedric",field_out,hit_into_play,L,R,COL,TB,ground_ball,2,2,1,4,4,98.4,-35
ST,2026-08-02,"Bohm, Alec",single,hit_into_play,R,R,BAL,PHI,ground_ball,1,2,0,4,4,96,-21
FS,2026-08-07,"Henderson, Gunnar",field_out,hit_into_play,L,R,TEX,BAL,ground_ball,0,2,0,1,4,100.9,-19
FS,2026-08-05,"Edman, Tommy",single,hit_into_play,R,L,CHC,LAD,ground_ball,0,2,2,5,4,107.3,-21
FF,2026-08-06,"Crawford, Justin",field_out,hit_into_play,L,R,PHI,WSH,ground_ball,0,0,2,3,3,101.6,-27
FS,2026-08-07,"Harper, Bryce",field_out,hit_into_play,L,R,PHI,TOR,ground_ball,1,1,2,1,3,100.6,-26
FF,2026-08-07,"Mitchell, Garrett",field_out,hit_into_play,L,R,MIL,MIN,ground_ball,3,1,2,9,3,98.7,-27
SL,2026-08-02,"Altuve, Jose",force_out,hit_into_play,R,R,HOU,TEX,ground_ball,0,0,2,1,3,99.2,-25
CH,2026-08-02,"Altuve, Jose",force_out,hit_into_play,R,L,HOU,TEX,ground_ball,2,1,0,7,3,99.3,-32
SL,2026-08-08,"Contreras, Willson",field_out,hit_into_play,R,R,BOS,ATH,ground_ball,1,2,0,8,3,100,-25
CH,2026-08-08,"Paredes, Isaac",force_out,hit_into_play,R,L,SD,HOU,ground_ball,1,2,1,8,3,109.5,-18
SI,2026-08-07,"Contreras, William",force_out,hit_into_play,R,R,MIL,MIN,ground_ball,1,1,1,7,3,108.7,-30
SI,2026-08-06,"Jarvis, Jim",field_out,hit_into_play,L,L,ATL,MIA,ground_ball,2,1,0,8,3,101.7,-27
SI,2026-08-07,"Williams, Alika",field_out,hit_into_play,R,L,BOS,ATH,ground_ball,0,2,2,9,3,96.3,-26
FS,2026-08-09,"Guerrero Jr., Vladimir",grounded_into_double_play,hit_into_play,R,R,PHI,TOR,ground_ball,2,0,1,9,2,101.1,-41
